cluster,app,keyword,popularity,competitiveness,num_apps,rank,importance
education-codage,Tynker,repit,5,66,214,47,0.66
education-codage,Tynker,easy plate loading tool tutorial game,5,,227,88,0.58
education-codage,Tynker,lego aprts scanner,5,,182,22,0.80
education-codage,Tynker,lego parts,5,,126,101,0.56
education-codage,Tynker,coding coach,5,,227,9,1.06
education-codage,Tynker,reviews iphone older adults mod,5,,128,1,5.00
education-codage,Tynker,iphone older adults mod tutorial,5,,137,1,5.00
education-codage,Tynker,cheap iphone older adults mod,5,,135,1,5.00
education-codage,Tynker,apk review early user  first time feedba,5,,212,63,0.62
education-codage,Tynker,review iphone older adults mod best,5,,121,1,5.00
education-codage,Tynker,mod review good iphone older adults app,5,,187,1,5.00
education-codage,Tynker,awhile this just tutorial,5,35,248,218,0.49
education-codage,Tynker,widget inspector,5,,213,18,0.84
education-codage,Tynker,html for kids,5,,196,24,0.78
education-codage,Tynker,educational game maker app,5,,244,173,0.51
education-codage,Tynker,coding games kids,5,44,241,2,2.29
education-codage,Tynker,python .,5,,203,182,0.51
education-codage,Tynker,kidsdevotional,5,,194,16,0.87
education-codage,Tynker,learn phyton,5,,212,116,0.55
education-codage,Tynker,lego resell,5,,130,123,0.54
education-codage,Tynker,kids stem builder,5,,250,53,0.64
education-codage,Tynker,lego sorter,5,,145,83,0.59
education-codage,Tynker,joe czubiak,5,,187,11,0.98
education-codage,Tynker,minecraft banner maker,5,,214,148,0.53
education-codage,Tynker,roblox scripts,5,,200,86,0.58
education-codage,Tynker,coding for kids editor,5,,244,1,5.00
education-codage,Tynker,best coding for kids,5,,244,2,2.29
education-codage,Tynker,free learn python,5,,237,181,0.51
education-codage,Tynker,daily coding for kids,5,,242,2,2.29
education-codage,Tynker,stw baner,5,,249,62,0.62
education-codage,Tynker,Coding Tasks,,,217,5,
education-codage,Tynker,coding%20for%20kids,,,218,4,
education-codage,Tynker,coding%20games%20for%20kids,,,219,7,
education-codage,Tynker,tik%20tok%20for%20kids,,,191,12,
education-codage,Tynker,coding%20game,,,243,32,
education-codage,Tynker,coding%20c,,,227,7,
education-codage,Tynker,code challenge,,,207,11,
education-codage,Tynker,handwriting detector,,,213,14,
education-codage,Tynker,stone learn maker maker,,,228,15,
education-codage,Tynker,easy code maker maker,,,227,11,
education-codage,Tynker,easy code makers,,,217,12,
