cluster,app,keyword,popularity,competitiveness,num_apps,rank,importance
bricolage-diy,Lowes,hom,8,,237,165,0.83
bricolage-diy,Lowes,zara home,8,,248,27,1.21
bricolage-diy,Lowes,bestie,8,79,242,221,0.79
bricolage-diy,Lowes,desing home,8,66,247,129,0.86
bricolage-diy,Lowes,house paint,8,53,249,44,1.08
bricolage-diy,Lowes,homepod,8,96,247,178,0.82
bricolage-diy,Lowes,die hard,8,50,248,73,0.96
bricolage-diy,Lowes,shop pay,8,81,248,215,0.79
bricolage-diy,Lowes,w build,8,54,125,42,1.09
bricolage-diy,Lowes,aute,8,,246,142,0.85
bricolage-diy,Lowes,pad,7,87,248,52,0.91
bricolage-diy,Lowes,iphone apps,7,97,242,229,0.68
bricolage-diy,Lowes,home by me,7,90,246,23,1.11
bricolage-diy,Lowes,stor,7,100,238,156,0.73
bricolage-diy,Lowes,one world,7,86,240,145,0.74
bricolage-diy,Lowes,the way,7,64,249,118,0.77
bricolage-diy,Lowes,stussy,7,58,248,137,0.75
bricolage-diy,Lowes,pulizia foto,7,98,249,190,0.71
bricolage-diy,Lowes,my card wallet,7,97,250,228,0.68
bricolage-diy,Lowes,house flip,6,61,243,178,0.61
bricolage-diy,Lowes,cm,6,96,248,51,0.78
bricolage-diy,Lowes,shoo,6,,239,72,0.72
bricolage-diy,Lowes,line id,6,92,246,136,0.64
bricolage-diy,Lowes,domicile,6,90,249,45,0.80
bricolage-diy,Lowes,built,6,72,250,18,1.01
bricolage-diy,Lowes,kings,6,93,248,104,0.67
bricolage-diy,Lowes,walmart delivery,6,79,245,74,0.72
bricolage-diy,Lowes,a c pro,6,81,246,132,0.64
bricolage-diy,Lowes,decor match,6,66,248,110,0.67
bricolage-diy,Lowes,food king,6,83,248,155,0.63
bricolage-diy,Lowes,home pro,6,73,248,10,1.22
bricolage-diy,Lowes,hardware,5,82,249,3,1.74
bricolage-diy,Lowes,home & garden,5,55,241,78,0.59
bricolage-diy,Lowes,home additions,5,69,246,6,1.24
bricolage-diy,Lowes,autor,5,90,250,200,0.50
bricolage-diy,Lowes,munchery,5,71,240,146,0.53
bricolage-diy,Lowes,homekit,5,78,249,178,0.51
bricolage-diy,Lowes,find house,5,73,246,175,0.51
bricolage-diy,Lowes,apple home kit,5,,248,68,0.61
bricolage-diy,Lowes,recent,5,94,242,241,0.48
bricolage-diy,Lowes,home builder,5,61,206,37,0.70
bricolage-diy,Lowes,build a home,5,,221,59,0.63
bricolage-diy,Lowes,shop home,5,,248,11,0.98
bricolage-diy,Lowes,wall level,5,43,243,196,0.50
bricolage-diy,Lowes,best price checker,5,77,201,197,0.50
bricolage-diy,Lowes,decorate the house,5,,250,194,0.50
bricolage-diy,Lowes,jardin,5,81,236,164,0.52
bricolage-diy,Lowes,a faire,5,49,243,117,0.55
bricolage-diy,Lowes,lose,5,79,224,182,0.51
bricolage-diy,Lowes,microbook,5,86,249,62,0.62
bricolage-diy,Lowes,house rules,5,66,244,214,0.49
bricolage-diy,Lowes,arrive,5,94,249,161,0.52
bricolage-diy,Lowes,ikea home,5,69,233,13,0.93
bricolage-diy,Lowes,ar shopping,5,,174,10,1.02
bricolage-diy,Lowes,depot,5,95,248,54,0.64
bricolage-diy,Lowes,home improvement,5,80,245,4,1.49
bricolage-diy,Lowes,myrewards,5,69,245,187,0.51
bricolage-diy,Lowes,myrewards app,5,84,248,208,0.50
bricolage-diy,Lowes,lowest,5,84,195,1,5.00
bricolage-diy,Lowes,itouch,5,65,247,46,0.67
bricolage-diy,Lowes,hone,5,93,248,11,0.98
bricolage-diy,Lowes,walmart shopping,5,96,243,96,0.57
bricolage-diy,Lowes,all free apps,5,97,248,239,0.48
bricolage-diy,Lowes,house painter,5,,200,146,0.53
bricolage-diy,Lowes,raum,5,79,249,15,0.89
bricolage-diy,Lowes,ios app,5,94,242,241,0.48
bricolage-diy,Lowes,search app,5,90,243,234,0.49
bricolage-diy,Lowes,diy home,5,84,248,9,1.06
bricolage-diy,Lowes,appliance repair,5,79,249,13,0.93
bricolage-diy,Lowes,c&a,5,82,248,106,0.56
bricolage-diy,Lowes,mobile app,5,95,243,223,0.49
bricolage-diy,Lowes,walmart clearance,5,,92,24,0.78
bricolage-diy,Lowes,home gardening,5,47,240,22,0.80
bricolage-diy,Lowes,download apps,5,96,242,239,0.48
bricolage-diy,Lowes,furniture ar,5,,242,122,0.55
bricolage-diy,Lowes,zones of regulation,5,,246,163,0.52
bricolage-diy,Lowes,random apps,5,96,242,237,0.49
bricolage-diy,Lowes,identifix,5,,223,212,0.49
bricolage-diy,Lowes,laws,5,73,243,1,5.00
bricolage-diy,Lowes,phone repair,5,,217,139,0.53
bricolage-diy,Lowes,garden repair,5,,247,3,1.74
bricolage-diy,Lowes,home food,5,,199,62,0.62
bricolage-diy,Lowes,for all,5,96,249,224,0.49
bricolage-diy,Lowes,c.a.t.s,5,90,248,23,0.79
bricolage-diy,Lowes,home repair,5,67,245,55,0.64
bricolage-diy,Lowes,furniture maker,5,,233,210,0.50
bricolage-diy,Lowes,home paint,5,91,248,246,0.48
bricolage-diy,Lowes,pricena,5,47,250,107,0.56
bricolage-diy,Lowes,telecomando mac,5,86,246,101,0.56
bricolage-diy,Lowes,bad wars,5,44,227,216,0.49
bricolage-diy,Lowes,telecomande mac,5,94,245,76,0.60
bricolage-diy,Lowes,line公式アカウント,5,82,250,154,0.52
bricolage-diy,Lowes,arvid,5,,244,32,0.73
bricolage-diy,Lowes,sherwin williams color visualizer,5,42,246,231,0.49
bricolage-diy,Lowes,auto de,5,87,248,195,0.50
bricolage-diy,Lowes,cosa,5,94,243,96,0.57
bricolage-diy,Lowes,target market,5,,248,45,0.67
bricolage-diy,Lowes,hud display,5,53,249,138,0.53
bricolage-diy,Lowes,pickup walmart,5,74,231,42,0.68
bricolage-diy,Lowes,walmart locator,5,79,245,6,1.24
bricolage-diy,Lowes,walmart photo centre,5,82,243,59,0.63
bricolage-diy,Lowes,download app,5,96,242,238,0.48
bricolage-diy,Lowes,build and upgrade,5,69,240,92,0.58
bricolage-diy,Lowes,苹果,5,86,245,133,0.54
bricolage-diy,Lowes,michel,5,79,240,236,0.49
bricolage-diy,Lowes,home remodeling,5,60,247,124,0.54
bricolage-diy,Lowes,kitchen garden,5,58,245,54,0.64
bricolage-diy,Lowes,credicard,5,84,246,118,0.55
bricolage-diy,Lowes,sears,5,71,135,18,0.84
bricolage-diy,Lowes,workday home depot,5,72,248,4,1.49
bricolage-diy,Lowes,vision pro,5,75,247,199,0.50
bricolage-diy,Lowes,my target,5,,176,107,0.56
bricolage-diy,Lowes,basic app,5,89,243,238,0.48
bricolage-diy,Lowes,iOS apps,5,95,242,236,0.49
bricolage-diy,Lowes,costco wholesale,5,76,246,149,0.53
bricolage-diy,Lowes,maç,5,78,229,204,0.50
bricolage-diy,Lowes,s o s,5,85,248,12,0.96
bricolage-diy,Lowes,free hames,5,96,248,140,0.53
bricolage-diy,Lowes,mysynchrony,5,79,97,18,0.84
bricolage-diy,Lowes,floors,5,72,249,142,0.53
bricolage-diy,Lowes,icard,5,72,246,35,0.71
bricolage-diy,Lowes,*,5,97,249,79,0.59
bricolage-diy,Lowes,home credit app,5,,199,127,0.54
bricolage-diy,Lowes,the penny hoarder,5,67,250,203,0.50
bricolage-diy,Lowes,line out,5,86,240,201,0.50
bricolage-diy,Lowes,sunflower,5,75,250,46,0.67
bricolage-diy,Lowes,app free,5,98,248,225,0.49
bricolage-diy,Lowes,m&s,5,,235,181,0.51
bricolage-diy,Lowes,popular app,5,97,242,238,0.48
bricolage-diy,Lowes,buy a home,5,,212,56,0.64
bricolage-diy,Lowes,iphones,5,50,230,158,0.52
bricolage-diy,Lowes,mac pro,5,51,240,108,0.56
bricolage-diy,Lowes,linetime,5,88,245,151,0.52
bricolage-diy,Lowes,i pad,5,96,248,109,0.56
bricolage-diy,Lowes,stok,5,81,248,96,0.57
bricolage-diy,Lowes,the king,5,97,237,226,0.49
bricolage-diy,Lowes,dams,5,86,245,237,0.49
bricolage-diy,Lowes,app home,5,,247,139,0.53
bricolage-diy,Lowes,target online,5,,206,170,0.51
bricolage-diy,Lowes,clean my mac,5,71,247,114,0.55
bricolage-diy,Lowes,wall stud finder,5,49,248,92,0.58
bricolage-diy,Lowes,credit repair app,5,,214,203,0.50
bricolage-diy,Lowes,palmer,5,75,250,219,0.49
bricolage-diy,Lowes,home remodel app,5,69,247,68,0.61
bricolage-diy,Lowes,netoyage iphone gratuit,5,79,249,133,0.54
bricolage-diy,Lowes,frie,5,100,249,189,0.50
bricolage-diy,Lowes,macos,5,89,243,181,0.51
bricolage-diy,Lowes,paint colors,5,93,229,164,0.52
bricolage-diy,Lowes,tsc,5,,150,9,1.06
bricolage-diy,Lowes,steinbock,5,52,209,12,0.96
bricolage-diy,Lowes,apple stores,5,96,240,156,0.52
bricolage-diy,Lowes,アップ,5,98,250,159,0.52
bricolage-diy,Lowes,shoppoing,5,,247,90,0.58
bricolage-diy,Lowes,macs,5,77,228,126,0.54
bricolage-diy,Lowes,improve vision,5,63,240,4,1.49
bricolage-diy,Lowes,food zone,5,,201,122,0.55
bricolage-diy,Lowes,auto club,5,72,250,105,0.56
bricolage-diy,Lowes,go home,5,82,245,40,0.69
bricolage-diy,Lowes,a app,5,95,244,231,0.49
bricolage-diy,Lowes,hell's kitchen,5,56,241,92,0.58
bricolage-diy,Lowes,rosca,5,83,250,126,0.54
bricolage-diy,Lowes,michaels stores,5,81,246,28,0.75
bricolage-diy,Lowes,w/,5,48,243,94,0.57
bricolage-diy,Lowes,furniture delivery,5,,78,43,0.68
bricolage-diy,Lowes,sell house,5,70,247,123,0.54
bricolage-diy,Lowes,ide ??? ???????????,5,86,250,244,0.48
bricolage-diy,Lowes,il costo,5,88,250,61,0.63
bricolage-diy,Lowes,apps for,5,97,245,231,0.49
bricolage-diy,Lowes,tool for,5,59,244,231,0.49
bricolage-diy,Lowes,best of,5,,246,142,0.53
bricolage-diy,Lowes,mobile design,5,67,241,138,0.53
bricolage-diy,Lowes,dinle,5,85,244,186,0.51
bricolage-diy,Lowes,house garden,5,67,248,164,0.52
bricolage-diy,Lowes,ar home,5,73,247,125,0.54
bricolage-diy,Lowes,inc.,5,93,248,185,0.51
bricolage-diy,Lowes,marcha,5,74,245,118,0.55
bricolage-diy,Lowes,lise,5,79,242,95,0.57
